Age,Years_of_Experience,Target_Salary
52,11,6294.803041749519
38,34,22208.46229920715
32,19,15300.813480305504
41,28,12921.050095416535
30,15,12647.785741872765
23,38,26031.30636663601
58,16,9849.474385331368
22,10,12973.401033432594
25,29,22502.63460456041
57,6,14505.133316007417
46,21,13897.692915765227
24,11,17345.663210355386
30,14,13151.788326745045
43,9,14960.62385203658
44,15,13959.577877573756
33,30,20607.792565354925
31,38,28644.78369835862
55,14,16842.87975885186
31,10,16636.70478308123
51,12,5930.316099382137
43,33,32901.44914648592
27,39,29876.123481571212
23,3,5030.096564653973
51,32,26007.542532513464
23,6,1520.434911001099
53,24,19795.255127091696
37,26,12856.59961728293
33,2,14402.092717181862
22,16,14189.18184738391
29,17,28402.547579044778
34,21,13650.067657839278
36,8,15517.239541590514
29,37,21979.51044767456
31,6,8440.769262559801
26,28,18584.991425042957
40,39,31271.809747429506
59,5,12518.620426932752
32,18,13011.580606940133
41,33,14992.620498213875
41,5,16785.200748977204
42,34,28687.847928755466
39,21,14484.404812568928
31,35,31653.733059241124
55,21,14068.865294256382
47,3,15650.343126940596
51,8,8732.80333099343
30,8,4633.699396650285
52,6,21655.82316797062
25,0,5561.641728833257
27,4,2158.7109648563082
35,39,25976.150058773117
25,5,58.796035709142416
47,37,31083.67304756407
38,23,17371.99978239819
40,14,18072.365715534605
27,1,9452.323878706255
50,1,15383.890289970957
32,24,16556.502909512663
37,22,22596.933476150363
51,9,16663.71393350868
46,12,4201.66059512928
32,16,19198.626319913146
28,3,8386.681742018236
47,0,8084.436592235235
43,9,7281.54261229779
46,15,13723.491111836029
40,34,15127.08050909212
52,34,19274.18715598161
47,27,23051.716293755417
57,35,28976.38094728011
44,33,19970.002669227237
34,31,14205.385971603813
46,13,7355.666964267157
23,5,5052.447643096248
23,19,13414.836999036463
37,31,22688.519471344458
30,16,11213.209675041984
49,15,10963.44898753237
34,23,18859.167545620207
56,27,21717.67828371852
34,34,18644.25940763382
52,11,17385.45988168413
42,9,12013.391039791954
53,8,8399.89876693349
55,19,13719.263678152227
29,28,20581.980154337743
23,27,20289.06237914261
59,37,24733.268160903586
53,0,15301.777082883793
49,33,21705.40190208158
58,3,16420.84784733205
22,24,18243.290772314827
31,10,6779.649475196644
25,34,25977.020304263027
56,35,27685.372279658583
31,2,1872.8051278719386
32,36,21474.340013333698
35,17,7907.2777891163605
59,10,13948.48204922689
33,11,8339.708786535739
38,24,17612.66392620085
37,30,21002.876466914422
56,6,11146.797024336369
23,24,15677.156128100605
32,2,2917.0238488860896
24,33,21324.967366253273
50,39,22664.25050330227
39,11,17913.514561102143
41,24,27470.743281664174
35,13,15351.784885392757
55,19,25060.0043827056
52,26,22792.268720666907
39,37,26614.67328386107
51,3,11092.090064790737
46,35,25857.09864468302
40,33,24348.79471313682
29,32,18920.38041181466
49,34,26304.712064936917
29,28,25837.34493644625
52,22,24759.136540128642
24,21,19368.100862754938
24,6,9304.72451727246
43,13,8449.617563107568
38,37,20717.813185923595
57,4,10582.524341923778
38,33,26508.288634480763
35,8,10933.492996958375
30,2,4403.660903362694
51,21,12297.827040976837
42,1,1914.497409715098
33,23,25432.358595530237
58,11,22147.773703082446
53,4,18506.05910522001
32,1,15643.240144278474
41,21,16150.190948958098
56,19,17576.905356281826
32,31,16719.214478673497
29,9,10991.27311718015
25,0,6918.590668062841
48,32,28117.853643096194
59,30,35117.1637385235
51,29,17842.694786452845
48,9,13863.91055515279
42,25,17608.406277214694
41,17,12723.799410025817
25,34,24747.941087857787
32,11,11333.747286076385
34,8,12754.571943795117
30,34,31891.30788367876
25,21,27863.21154863424
33,28,20834.95509866153
30,3,9997.822291090088
34,1,1076.9038648183314
47,5,10083.306147339632
59,6,8481.572308401941
34,33,28009.421412166448
49,24,13978.516863285813
40,2,10810.84048638407
45,9,20670.6951661746
40,28,17181.44789451976
34,26,31450.536220066628
34,21,17007.480266161245
49,29,26652.75566856978
23,0,12422.603047520048
31,35,13169.246412923818
43,27,20365.306596703853
34,35,24130.665273413717
30,10,12482.766647262415
54,16,16004.432770827656
35,35,27186.63964525064
41,10,15390.88597496891
36,0,10018.049358379158
53,15,16058.549623480114
54,13,17354.047795442737
38,37,31905.76063104703
45,16,24865.893841654408
51,27,13317.517256248047
34,16,16066.519359949629
37,15,8402.0962444724
23,20,23055.61322955451
38,15,8782.39842263663
53,32,25123.153792768473
29,13,13231.15982358193
24,23,14396.27974291115
33,16,21170.414955784476
41,30,17665.363708681663
37,6,7548.084250590582
35,35,23674.506642722372
37,27,20498.735991069934
54,16,11696.64236488293
51,13,14133.769533411814
33,12,11939.452267093859
36,23,18764.710392327946
39,22,19781.848800298325
49,34,21501.15208679638
44,26,18347.084067371357
35,8,5046.7608184866785
51,1,8998.22682246573
54,12,18942.379539109494
36,19,18059.067337176224
28,0,12353.292767490293
36,6,19722.212702898723
59,9,5106.518518662475
32,7,7848.715537149176
50,35,25007.84723228099
52,32,30291.016498433117
46,13,16550.927212113947
45,15,15359.889195134876
40,23,23085.589218775312
23,30,14687.448778274225
43,6,16797.06188344119
41,14,13385.136048886598
54,0,8250.810173749045
29,3,6821.6456683653905
46,8,12390.959879126749
30,1,7037.024456708794
55,29,14359.262374058884
44,10,14827.431152172085
26,1,-3830.6299389771084
46,21,18363.537017070426
29,21,11753.380802163758
37,10,6563.135004461345
36,2,19803.043573941213
22,7,11504.333626534542
43,12,6940.770532453294
24,27,20406.98441049975
59,28,27869.766060997757
35,18,11085.05392446025
57,20,14064.66613634746
39,38,25898.81495834462
39,37,26189.204812975673
24,35,30648.94683867565
31,38,29780.042494686437
22,24,20010.565578295485
48,14,29713.755524502056
48,2,9986.513769814632
32,27,12572.87759435417
26,10,21955.475532314977
28,11,4082.501045014372
40,31,23461.669256479934
50,3,9854.922029640193
36,11,12708.084935108041
56,5,15333.157776390144
58,24,17554.00385375341
33,31,20544.176834594822
51,25,19608.931456279937
41,22,12528.743186131453
58,31,29569.700391302697
24,37,23182.317434707475
30,1,5627.067394754733
47,5,17758.758078891486
23,30,22736.026451421953
44,24,7827.245072429947
44,38,24515.74331282422
42,36,21488.21089674404
37,15,11465.118521495888
30,26,25434.729508042514
34,16,14194.723141473669
49,5,13559.986198850083
48,32,25186.642272410623
38,21,16058.946902239975
59,6,10128.113219669724
57,37,27925.333963272915
22,38,11916.5369510313
39,26,21002.751876493567
30,22,23947.39430989718
34,18,18165.466657233534
36,10,15621.475621421027
25,18,17704.64432918238
54,8,12079.307447897652
45,38,21914.993374702593
57,23,23475.593037957253
31,19,6411.24539952313
57,17,21355.267841666817
41,39,24477.40016387147
32,7,21892.88255731784
33,10,9702.369039864145
39,7,12697.85111068979
51,35,30365.424265753518
58,12,13776.504933733804
41,0,-1696.7710724684512
46,39,21962.441481400157
33,31,27561.134334320468
42,26,19379.986878801723
46,8,5049.202248188399
32,6,11383.372104179423
30,5,368.3648630733587
46,16,17878.655886503097
56,12,10000.614009746687
53,25,20581.848266657475
35,8,10859.359627360558
22,29,19397.97507677747
38,31,18870.30287512476
46,19,14436.868350152454
29,14,18343.23588739994
26,34,24893.136212887355
26,15,9938.161026710812
56,33,21098.51997809137
40,38,24407.22741469951
44,8,12916.195340088612
30,24,15062.345903850211
51,0,471.52823873201214
37,18,18210.02009409698
54,12,12913.854035818342
23,10,9931.750326106227
35,3,6267.7005299074335
22,14,14609.74842039171
47,39,27185.53939435501
46,11,19078.935989896076
37,22,6006.691069439141
36,4,7309.994568881612
47,34,22457.662271851186
37,22,10744.252388898505
35,14,13747.72087496687
50,4,14014.592352442647
45,5,14733.400884633298
36,13,6023.99520674162
40,11,13230.567408996474
29,16,17598.198792322557
55,6,11580.023257623798
23,20,25389.210481038062
48,31,26250.03945737079
31,8,6858.611201010404
56,6,13305.68846480052
44,9,21750.535417374806
29,17,16209.018233047624
49,27,19297.25784431015
44,2,11811.115899077735
25,19,16114.187608053198
35,14,-1784.2315835700047
50,28,18041.659736717866
22,13,6819.704982755951
25,30,20980.165108672874
53,35,20737.340718572406
54,27,17688.626258944674
47,27,19586.861638010105
38,3,4351.410313364582
44,10,12417.30879023068
53,14,12766.717718445034
36,14,14483.958592630563
34,13,5700.547654251678
23,1,6158.287848749114
40,0,3920.781523414901
45,21,10999.81963763896
45,1,11404.899565606076
32,0,9230.702710419673
43,10,12215.509630053477
36,28,14310.754491970481
31,0,2373.4149855625333
48,13,11515.298575359653
30,34,21958.885730763763
49,2,5587.032304346942
22,30,24372.404885641663
38,37,20735.94614355138
52,29,30149.416277767083
31,34,33552.47962086002
58,24,8843.303915427952
50,6,21708.874092595484
39,35,17554.697870219934
59,35,29756.982021585845
27,33,24951.839886555947
33,4,8832.939231648934
35,15,11840.788776547832
31,9,17355.483187629725
41,6,15201.74093141189
36,21,23050.59761039774
52,12,26035.959600749902
28,5,7659.855682886813
31,23,16486.732134549566
31,1,4565.824035945994
49,10,11541.625026024936
51,3,-495.13283477107507
58,34,25065.504139705747
24,5,1931.6067527381902
36,30,24172.587952178685
42,25,12484.627566501436
58,10,22975.41023218856
33,30,16357.453887052165
25,17,13919.186840939383
30,39,28942.7469385977
49,21,17453.600704968096
44,16,17517.77655016226
43,2,8763.156101994908
45,25,14811.261638946118
47,27,29643.483942354687
51,10,14172.725425298802
54,6,5028.334830091093
37,11,18865.498891715866
43,13,11478.970364491377
39,16,10827.977024119273
28,19,17961.592648309816
47,0,7248.7282562486025
29,27,8907.624640555905
27,16,14703.67794962946
51,38,24974.49751340147
44,11,11357.465216852941
53,20,10179.74653177194
43,6,11978.642551414589
30,23,14951.83130923429
52,39,20308.71869613589
28,2,8145.198792633892
30,13,12387.020654666494
34,8,9283.294831218152
24,19,17822.52653252933
56,37,21542.397577009702
54,3,10060.016644782774
42,20,24814.735068629183
52,6,7013.039369025618
55,11,12357.502630785864
53,11,12609.131488492438
56,14,21402.45919654197
36,14,9051.481510310476
53,21,19625.795064220714
27,1,8361.409534030183
42,22,18609.906159719627
54,30,24248.701191894557
53,32,16580.463662115955
40,0,10179.2771045961
54,2,15302.094358602524
49,14,20138.02356365582
52,17,18131.614477250678
42,33,30176.071359411915
55,7,14184.248925451197
36,36,20133.778935199945
35,29,14113.082244153524
40,33,20351.162773737386
36,1,12050.347414825348
27,39,27929.705199797732
30,35,27926.363933240278
58,6,8872.503661721417
41,35,19987.107141952703
55,33,25517.547955653485
59,9,18000.241504030095
47,15,24368.30503595688
39,32,25591.12221022618
49,28,28572.837651367958
30,33,19476.79327577881
53,31,27761.228145481746
27,12,12531.136716648178
35,33,17826.517456743237
49,6,3695.129133985557
45,25,18851.29680592712
34,27,26615.557749906282
33,37,22285.876437856263
40,33,20806.154543164368
42,9,8289.624358303201
48,8,10035.789511592893
40,14,10411.624120433818
45,8,10825.368146012976
47,6,9130.003065671573
49,34,29159.46284987798
39,26,21871.550093025173
57,20,17721.821152032644
50,17,9097.275958147993
38,26,14625.296117219114
25,8,15823.355357616616
50,4,1567.5142569288728
25,30,17003.635332477133
31,37,19483.132914767135
46,32,22685.055349218514
52,12,11687.89318056016
24,16,17302.359957505763
23,8,8055.540631189804
46,28,19011.93506456958
27,33,14959.527348929707
47,35,31323.03294179691
29,24,12171.03807519497
56,25,12289.003429231536
48,1,11929.334300004182
46,5,8601.877082675664
39,34,22639.802473817384
22,16,11101.488775391772
24,34,23466.71299997464
25,31,20280.791365389105
58,39,33109.32140408769
36,5,3602.4325579238002
29,11,14151.646632385182
59,24,26396.18854617775
40,38,28161.456942099212
47,31,20059.394440104326
31,12,8791.347205041317
59,25,19159.66453278282
35,1,1345.9360002168341
40,4,5096.413954228417
51,24,23061.546888230405
26,13,11499.027591149796
52,6,19208.17080413492
28,39,28475.347879092697
40,19,13249.913245054346
52,12,17929.451100464164
45,31,21863.350277888985
55,13,19503.046142559957
44,25,13700.65142633288
27,4,11617.387504714821
59,36,25338.04212649929
57,4,8793.312732401613
48,12,15952.475449198659
32,26,20002.21748879317
26,18,24878.650694823016
38,9,8910.777971471702
28,35,21846.98480539267
48,11,13949.67954412169
36,15,18860.650288278186
34,3,7653.620075021406
32,36,24650.23132016217
47,26,22818.275899956687
43,4,15779.41545648208
49,11,11081.861013916709
45,7,7550.78166151679
50,34,26313.68977255236
30,8,7807.439593113164
25,23,18418.340606960403
39,31,16720.41240330886
37,24,20768.078496973663
54,6,20689.704572143124
50,4,7560.686102476548
31,35,28452.26914268889
30,22,18392.95111178027
52,27,18912.787245273248
49,22,25625.369967362865
24,4,6669.222254905833
35,22,11595.36281422367
46,9,9374.107776813522
36,7,8861.169576562736
23,14,5840.132595769731
45,23,26095.71458714749
35,1,2935.1803675335163
28,37,32586.393984730283
57,37,29095.17600040662
45,33,22196.96449195007
48,4,6370.591277246231
58,32,23203.529212953086
59,21,8132.039788133234
51,27,19147.61217121157
48,26,27231.602689553434
36,38,26203.97444020815
47,2,12400.221676014
22,14,10800.520253757035
25,39,30023.8399669766
50,29,18375.579790033065
22,37,24789.86688012269
43,29,15477.334833353056
32,21,10438.019625962457
31,15,9861.301345079013
38,30,22460.956272071195
57,4,17821.57162508139
47,36,27199.8917326044
42,24,16002.848330096813
34,6,5868.53828315879
30,20,23794.74910126868
32,9,13758.901332784137
32,25,20835.43686795871
27,39,31274.920932168963
22,4,5617.9672217798125
27,4,13047.838609129678
34,31,21731.153711203297
43,3,10459.764482667935
52,12,10816.28296096571
43,36,10687.076388562959
58,34,23443.231829132346
48,36,35774.98838823424
35,35,34222.288978842815
26,38,24422.184814637945
57,12,15007.594778357814
53,18,15821.183262362065
55,9,12579.053189548162
28,12,6128.654456795506
31,16,18334.169349151136
38,2,9095.917917253673
51,18,14363.679791529634
42,32,30596.109977116685
34,19,14685.226023724486
22,37,26574.32370790219
22,19,13951.004640632687
54,26,27853.031683841138
59,22,19619.29316879852
46,32,31747.594224204262
47,5,10204.085436391044
34,8,7874.379709447733
49,33,22396.92578388772
54,25,20779.81507497679
58,26,15282.991642573565
51,34,30090.203367811137
29,14,22487.909330904742
22,34,22575.638977105304
33,7,7373.522282069206
26,0,4125.044980713821
45,27,23337.62713640427
27,7,10379.39506036461
46,31,16489.54589109183
22,5,11103.345872218651
46,17,18315.732240845926
22,27,14669.245550068317
53,14,10573.525356844399
24,31,20555.79562589407
40,33,30445.92484528669
50,16,10553.52576404942
23,17,15314.094449183645
30,23,18859.814005116416
38,26,24230.196385069037
57,26,17191.294092282675
38,0,5347.449137047646
33,9,12187.092897414746
41,27,20371.868654621707
24,12,20228.875890822164
25,37,29789.620811249348
38,1,3857.844564414689
58,8,10083.559027185262
36,36,27653.85131843688
54,11,17675.402916658564
37,19,15909.794864684234
32,37,21485.79405737818
41,10,10321.633240389152
59,24,18459.71197720254
45,1,13545.843742533136
37,11,15403.447616786172
51,9,8158.758639578734
55,10,19305.20744242172
22,18,10384.695724439198
45,38,18098.722377970582
45,24,11133.014611566945
30,33,16962.25569526801
43,21,22242.306551875346
33,34,24254.352268942494
38,35,31636.54592745899
46,29,30621.147207830443
49,6,19088.881017614553
36,17,18887.52153856435
51,35,25719.958471325743
48,1,5283.313666894223
43,15,10615.70684432091
31,13,19336.349820473195
52,20,18679.207365210892
48,24,24841.625560382803
33,2,5800.7561590995565
52,23,15732.567124089344
53,22,17136.813188290493
53,39,27409.05656744678
56,21,19910.244672440618
42,2,18670.115026644882
31,16,20937.80952311745
37,7,5810.290810458554
28,33,25633.93239429447
25,28,18087.013123768138
48,3,9441.179531092928
46,17,16744.937910878318
52,15,16270.884485698085
32,16,15264.847258319505
41,6,2512.279401334841
57,0,3220.6313008652687
38,35,18803.2637242787
32,20,16825.784123316804
51,24,14895.544080991753
56,2,14319.351041486665
59,10,17381.818500694022
43,14,11843.030105918613
48,38,29991.22142594774
58,22,18137.266072873375
56,18,16935.07930824757
25,16,3514.4935902456837
37,21,16484.139471487866
37,29,13596.391600416835
42,33,23101.847725575924
47,38,21750.119426321387
57,4,5429.411863268113
40,0,11993.15653094522
38,20,12034.256961291989
47,4,-267.30222523882003
43,7,3250.8781838676477
49,26,24214.73945451198
22,37,12478.30645109529
57,38,27766.99015208733
58,23,10934.465090283995
23,3,2292.7367491910736
38,10,12386.43543977838
59,23,25538.013774722356
42,17,19034.17975495888
30,24,22795.03537357074
34,9,6341.1381078307795
32,20,17555.843634014673
37,1,8413.873569679496
37,26,23465.334317134497
23,17,7993.053022081345
29,25,15197.05610479265
34,18,5412.085323082543
38,19,20705.896219439448
45,29,24796.61168422665
24,14,11147.687114576069
51,3,6200.370927790129
34,31,23592.275821890697
40,34,19421.099929341766
28,12,13670.266298667133
30,26,16624.82094222595
40,39,27406.968676644356
